player_id,code,slug_used,competition_path,profile_url,first_name,last_name,height_cm,position,nationality,born,club_code,club_name,fetch_status
P005196,005196,salah-mejri,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/salah-mejri/profile/005196/,SALAH,MEJRI,217,Center,Tunisia,1986-06-15T00:00:00,MAD,Real Madrid,ok
PKJP,KJP,gal-mekel,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gal-mekel/profile/KJP/,GAL,MEKEL,192,Guard,Israel,1988-03-04T00:00:00,TEL,Maccabi FOX Tel Aviv,ok
P002849,002849,nicolo-melli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nicolo-melli/profile/002849/,NICOLO,MELLI,205,Forward,Italy,1991-01-26T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P008296,008296,leo-menalo,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/leo-menalo/profile/008296/,LEO,MENALO,206,Forward,Croatia,2002-01-06T00:00:00,VIR,Virtus Segafredo Bologna,ok
P004233,004233,rafi-menco,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/rafi-menco/profile/004233/,RAFI,MENCO,198,Forward,Israel,1994-03-05T00:00:00,TEL,Maccabi Playtika Tel Aviv,ok
P000186,000186,pops-mensah-bonsu,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pops-mensah-bonsu/profile/000186/,POPS,MENSAH-BONSU,206,Forward,United Kingdom,1983-09-07T00:00:00,GAL,Galatasaray Liv Hospital Istanbul,ok
P013514,013514,nathan-mensah,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nathan-mensah/profile/013514/,NATHAN,MENSAH,210,Center,Ghana,1998-04-09T00:00:00,OLY,Olympiacos Piraeus,ok
P005091,005091,william-mensah,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/william-mensah/profile/005091/,WILLIAM,MENSAH,175,Guard,France,1995-08-02T00:00:00,NTR,JSF Nanterre,ok
100,100,mercante-jacopo,none,,,,,,,,,,not_found (http_404)
P001233,001233,jacopo-mercante,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jacopo-mercante/profile/001233/,JACOPO,MERCANTE,192,Guard,Italy,1990-07-30T00:00:00,MIL,AJ Milano,ok
MER,MER,andrea-merlati,none,,,,,,,,,,not_found (http_404)
P003525,003525,marco-meroni,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marco-meroni/profile/003525/,MARCO,MERONI,202,Forward,Italy,1993-01-12T00:00:00,CTU,Bennet Cantu,ok
P012724,012724,hamza-mestoglu,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/hamza-mestoglu/profile/012724/,HAMZA,MESTOGLU,0,Forward,Turkiye,2004-04-22T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
PLWB,LWB,nika-metreveli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nika-metreveli/profile/LWB/,NIKA,METREVELI,211,Forward,Georgia,1991-01-14T00:00:00,SIE,Montepaschi Siena,ok
P013379,013379,chimezie-metu,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/chimezie-metu/profile/013379/,CHIMEZIE,METU,208,Center,Nigeria,1997-03-22T00:00:00,BAR,FC Barcelona,ok
P011520,011520,samuele-miccoli,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/samuele-miccoli/profile/011520/,SAMUELE,MICCOLI,190,Guard,Italy,2006-01-14T00:00:00,MIL,EA7 Emporio Armani Milan,ok
PKKV,KKV,marko-micevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-micevic/profile/KKV/,MARKO,MICEVIC,198,Guard,Serbia,1989-07-25T00:00:00,MIL,AJ Milano,ok
PJNX,JNX,andrea-michelori,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/andrea-michelori/profile/JNX/,ANDREA,MICHELORI,202,Forward,Italy,1978-02-20T00:00:00,SIE,Montepaschi Siena,ok
P003836,003836,david-michineau,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/david-michineau/profile/003836/,DAVID,MICHINEAU,194,Guard,France,1994-06-06T00:00:00,MCO,AS Monaco,ok
P001473,001473,djordje-micic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/djordje-micic/profile/001473/,DJORDJE,MICIC,201,Forward,Serbia,1993-07-27T00:00:00,LJU,Union Olimpija Ljubljana,ok
P002580,002580,vasilije-micic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vasilije-micic/profile/002580/,VASILIJE,MICIC,196,Guard,Serbia,1994-01-13T00:00:00,HTA,Hapoel IBI Tel Aviv,ok
PJWO,JWO,pete-mickeal,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/pete-mickeal/profile/JWO/,PETE,MICKEAL,197,Forward,United States of America,1978-02-22T00:00:00,BAR,FC Barcelona Regal,ok
P008847,008847,jordan-mickey,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jordan-mickey/profile/008847/,JORDAN,MICKEY,203,Forward,United States of America,1994-07-09T00:00:00,VIR,Virtus Segafredo Bologna,ok
P000529,000529,vladimir-micov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vladimir-micov/profile/000529/,VLADIMIR,MICOV,201,Forward,Serbia,1985-04-16T00:00:00,MIL,AX Armani Exchange Milan,ok
P012943,012943,uros-mijailovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/uros-mijailovic/profile/012943/,UROS,MIJAILOVIC,197,Forward,Serbia,2008-03-06T00:00:00,PAR,Partizan Mozzart Bet Belgrade,ok
P012977,012977,kajus-mikalauskas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/kajus-mikalauskas/profile/012977/,KAJUS,MIKALAUSKAS,191,Guard,Lithuania,2007-01-29T00:00:00,ZAL,Zalgiris Kaunas,ok
P011836,011836,isiaha-mike,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/isiaha-mike/profile/011836/,ISIAHA,MIKE,200,Forward,Canada,1997-08-11T00:00:00,MUN,FC Bayern Munich,ok
PKPD,KPD,arturas-milaknis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/arturas-milaknis/profile/KPD/,ARTURAS,MILAKNIS,195,Guard,Lithuania,1986-06-16T00:00:00,ZAL,Zalgiris Kaunas,ok
PLIZ,LIZ,aaron-miles,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aaron-miles/profile/LIZ/,AARON,MILES,185,Guard,United States of America,1983-04-13T00:00:00,NIO,Panionios On Telecoms,ok
P000713,000713,igor-milicic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/igor-milicic/profile/000713/,IGOR,MILICIC,0,Guard,Poland,1976-06-09T00:00:00,SOP,Prokom Trefl Sopot,ok
PAIV,AIV,marko-milic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marko-milic/profile/AIV/,MARKO,MILIC,199,Forward,Slovenia,1977-05-07T00:00:00,ORL,Entente Orleanaise,ok
P014094,014094,stefan-miljenovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/stefan-miljenovic/profile/014094/,STEFAN,MILJENOVIC,193,Guard,Serbia,2001-08-21T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P000435,000435,curtis-millage,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/curtis-millage/profile/000435/,CURTIS,MILLAGE,185,Guard,United States of America,1981-05-04T00:00:00,LJU,Union Olimpija,ok
P010857,010857,baba-miller,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/baba-miller/profile/010857/,BABA,MILLER,208,Forward,Spain,2004-02-07T00:00:00,MAD,Real Madrid,ok
P006421,006421,darius-miller,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/darius-miller/profile/006421/,DARIUS,MILLER,203,Forward,United States of America,1990-03-21T00:00:00,BAM,Brose Bamberg,ok
P009048,009048,codi-miller-mcintyre,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/codi-miller-mcintyre/profile/009048/,CODI,MILLER-MCINTYRE,191,Guard,United States of America,1994-06-01T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P006657,006657,quincy-miller,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/quincy-miller/profile/006657/,QUINCY,MILLER,206,Forward,United States of America,1992-11-18T00:00:00,BAM,Brose Bamberg,ok
P002822,002822,dragan-milosavljevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dragan-milosavljevic/profile/002822/,DRAGAN,MILOSAVLJEVIC,198,Guard,Serbia,1989-05-11T00:00:00,MAL,Unicaja Malaga,ok
PJPP,JPP,stevan-milosevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/stevan-milosevic/profile/JPP/,STEVAN,MILOSEVIC,211,Center,Montenegro,1985-10-03T00:00:00,PAR,Partizan Belgrade,ok
PTHY,THY,strahinja-milosevic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/strahinja-milosevic/profile/THY/,STRAHINJA,MILOSEVIC,203,Forward,Serbia,1985-09-25T00:00:00,PAR,Partizan Belgrade,ok
PKPH,KPH,igkor-milosevits,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/igkor-milosevits/profile/KPH/,IGOR,MILOSEVIC,192,Guard,Serbia,1986-04-14T00:00:00,LIE,Lietuvos Rytas Vilnius,ok
P014007,014007,shake-milton,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/shake-milton/profile/014007/,SHAKE,MILTON,196,Guard,United States of America,1996-09-26T00:00:00,PAR,Partizan Mozzart Bet Belgrade,ok
P003941,003941,nikola-milutinov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikola-milutinov/profile/003941/,NIKOLA,MILUTINOV,213,Center,Serbia,1994-12-30T00:00:00,OLY,Olympiacos Piraeus,ok
PKWH,KWH,ricky-minard,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ricky-minard/profile/KWH/,RICKY,MINARD,196,Guard,United States of America,1982-09-11T00:00:00,NIK,Budivelnik Kiev,ok
P007423,007423,yordan-minchev,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yordan-minchev/profile/007423/,YORDAN,MINCHEV,205,Forward,Bulgaria,1998-10-17T00:00:00,ULK,Fenerbahce Ulker,ok
P004645,004645,regimantas-miniotas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/regimantas-miniotas/profile/004645/,REGIMANTAS,MINIOTAS,208,Forward,Lithuania,1996-03-14T00:00:00,ZAL,Zalgiris Kaunas,ok
PBFT,BFT,albert-miralles,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/albert-miralles/profile/BFT/,ALBERT,MIRALLES,207,Center,Spain,1982-05-14T00:00:00,BER,Alba Berlin,ok
P000796,000796,nikola-mirotic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nikola-mirotic/profile/000796/,NIKOLA,MIROTIC,208,Center,Spain,1991-02-11T00:00:00,MCO,AS Monaco,ok
P000275,000275,darrel-mitchell,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/darrel-mitchell/profile/000275/,DARREL,MITCHELL,181,Guard,United States of America,1984-05-03T00:00:00,LIE,Lietuvos Rytas,ok
P012622,012622,matthew-mitchell,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matthew-mitchell/profile/012622/,MATTHEW,MITCHELL,198,Forward,United States of America,1999-03-18T00:00:00,ZAL,Zalgiris Kaunas,ok
P007866,007866,konstantinos-mitoglou,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/konstantinos-mitoglou/profile/007866/,KONSTANTINOS,MITOGLOU,210,Forward,Greece,1996-06-11T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
P011965,011965,naz-mitrou-long,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/naz-mitrou-long/profile/011965/,NAZ,MITROU-LONG,193,Guard,Canada,1993-08-03T00:00:00,OLY,Olympiacos Piraeus,ok
P001929,001929,aleksandar-mitrovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/aleksandar-mitrovic/profile/001929/,ALEKSANDAR,MITROVIC,0,,Serbia,1990-07-22T00:00:00,PAR,Partizan Mozzart Bet Belgrade,ok
P002553,002553,luka-mitrovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/luka-mitrovic/profile/002553/,LUKA,MITROVIC,206,Forward,Serbia,1993-03-21T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
PTGJ,TGJ,jan-mocnik,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jan-mocnik/profile/TGJ/,JAN,MOCNIK,178,Guard,Slovenia,1987-03-27T00:00:00,LJU,Union Olimpija Ljubljana,ok
P001833,001833,adrien-moerman,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/adrien-moerman/profile/001833/,ADRIEN,MOERMAN,202,Forward,France,1988-08-07T00:00:00,MCO,AS Monaco,ok
PLGT,LGT,jerome-moiso,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jerome-moiso/profile/LGT/,JEROME,MOISO,208,Center,France,1978-06-15T00:00:00,JOV,DKV Joventut,ok
P003362,003362,vlad-moldoveanu,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vlad-moldoveanu/profile/003362/,VLAD,MOLDOVEANU,206,Forward,Romania,1988-02-11T00:00:00,GSS,Stelmet Zielona Gora,ok
P001199,001199,miguel-mauricio-molina,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/miguel-mauricio-molina/profile/001199/,MIGUEL,MOLINA,194,Guard,Spain,1989-10-25T00:00:00,MAD,Real Madrid,ok
P001477,001477,diego-monaldi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/diego-monaldi/profile/001477/,DIEGO,MONALDI,185,Guard,Italy,1993-04-03T00:00:00,SIE,Montepaschi Siena,ok
PJCL,JCL,albert-moncasi,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/albert-moncasi/profile/JCL/,ALBERT,MONCASI,210,Forward,Spain,1986-05-04T00:00:00,BAR,AXA FC Barcelona,ok
P012201,012201,chima-moneke,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/chima-moneke/profile/012201/,CHIMA,MONEKE,196,Forward,Nigeria,1995-12-24T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P009835,009835,gregory-monroe,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gregory-monroe/profile/009835/,GREG,MONROE,211,Center,United States of America,1990-06-04T00:00:00,KHI,Khimki Moscow Region,ok
P003412,003412,steven-monse,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/steven-monse/profile/003412/,STEVEN,MONSE,198,Forward,Germany,1990-01-26T00:00:00,BER,Alba Berlin,ok
P010042,010042,jean-montero,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jean-montero/profile/010042/,JEAN,MONTERO,188,Guard,Dominican Republic,2003-07-03T00:00:00,PAM,Valencia Basket,ok
P012784,012784,nedas-montvila,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/nedas-montvila/profile/012784/,NEDAS,MONTVILA,194,Guard,Lithuania,2002-09-15T00:00:00,ZAL,Zalgiris Kaunas,ok
PBFX,BFX,sergey-monya,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/sergey-monya/profile/BFX/,SERGEY,MONIA,202,Forward,Russian Federation,1983-04-15T00:00:00,KHI,Khimki Moscow Region,ok
P005668,005668,jamario-moon,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jamario-moon/profile/005668/,JAMARIO,MOON,203,Forward,United States of America,1980-06-13T00:00:00,OLY,Olympiacos Piraeus,ok
P014115,014115,omari-moore,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/omari-moore/profile/014115/,OMARI,MOORE,198,Guard,United States of America,2000-09-18T00:00:00,PAM,Valencia Basket,ok
P006544,006544,dimitris-moraitis,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/dimitris-moraitis/profile/006544/,DIMITRIS,MORAITIS,190,Guard,Greece,1999-02-03T00:00:00,PAN,Panathinaikos AKTOR Athens,ok
PJOB,JOB,michel-morandais,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/michel-morandais/profile/JOB/,MICHEL,MORANDAIS,195,Forward,France,1979-01-10T00:00:00,NAN,SLUC Nancy,ok
P000726,000726,riccardo-moraschini,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/riccardo-moraschini/profile/000726/,RICCARDO,MORASCHINI,194,Guard,Italy,1991-01-08T00:00:00,MIL,AX Armani Exchange Milan,ok
P001862,001862,yannick-moray,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/yannick-moray/profile/001862/,YANNICK,MORAY,196,Forward,Belgium,1991-04-19T00:00:00,CHA,Belgacom Spirou Charleroi,ok
PBUF,BUF,marco-mordente,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/marco-mordente/profile/BUF/,MARCO,MORDENTE,192,Guard,Italy,1979-01-07T00:00:00,MIL,Armani Jeans Milano,ok
P005404,005404,davide-moretti,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/davide-moretti/profile/005404/,DAVIDE,MORETTI,190,Guard,Italy,1998-03-25T00:00:00,MIL,AX Armani Exchange Milan,ok
P010431,010431,jeremy-morgan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/jeremy-morgan/profile/010431/,JEREMY,MORGAN,199,Forward,United States of America,1995-05-08T00:00:00,PRS,Paris Basketball,ok
P012585,012585,matthew-morgan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/matthew-morgan/profile/012585/,MATTHEW,MORGAN,188,Guard,United States of America,1997-11-07T00:00:00,VIR,Virtus Bologna,ok
P006481,006481,raymar-morgan,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/raymar-morgan/profile/006481/,RAYMAR,MORGAN,202,Forward,United States of America,1988-08-08T00:00:00,ASV,LDLC ASVEL Villeurbanne,ok
P001471,001471,gezim-morina,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/gezim-morina/profile/001471/,GEZIM,MORINA,203,Center,Slovenia,1992-12-12T00:00:00,LJU,Union Olimpija Ljubljana,ok
P002693,002693,zach-morley,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/zach-morley/profile/002693/,ZACH,MORLEY,203,Forward,United States of America,1983-04-25T00:00:00,BER,Alba Berlin,ok
PAFY,AFY,vedran-morovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vedran-morovic/profile/AFY/,VEDRAN,MOROVIC,183,Guard,Croatia,1983-07-01T00:00:00,CIB,Cibona,ok
P014212,014212,monte-morris,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/monte-morris/profile/014212/,MONTE,MORRIS,188,Guard,United States of America,1995-06-27T00:00:00,OLY,Olympiacos Piraeus,ok
PLTS,LTS,terence-morris,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/terence-morris/profile/LTS/,TERENCE,MORRIS,207,Forward,United States of America,1979-01-11T00:00:00,BAR,Regal Barcelona,ok
P002852,002852,david-moss,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/david-moss/profile/002852/,DAVID,MOSS,196,Forward,United States of America,1983-09-09T00:00:00,MIL,EA7 Emporio Armani Milan,ok
PLCZ,LCZ,donatas-motiejunas,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/donatas-motiejunas/profile/LCZ/,DONATAS,MOTIEJUNAS,213,Center,Lithuania,1990-09-20T00:00:00,RED,Crvena Zvezda Meridianbet Belgrade,ok
P011157,011157,johnathan-motley,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/johnathan-motley/profile/011157/,JOHNATHAN,MOTLEY,206,Center,United States of America,1995-05-04T00:00:00,HTA,Hapoel IBI Tel Aviv,ok
PBDH,BDH,hanno-mottola,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/hanno-mottola/profile/BDH/,HANNO,MOTTOLA,0,Forward,Finland,1976-09-09T00:00:00,ARI,Aris TT Bank,ok
P006599,006599,brock-motum,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/brock-motum/profile/006599/,BROCK,MOTUM,208,Forward,Australia,1990-10-16T00:00:00,MCO,AS Monaco,ok
P006636,006636,vassilis-mouratos,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/vassilis-mouratos/profile/006636/,VASSILIS,MOURATOS,193,Guard,Greece,1997-11-24T00:00:00,OLY,Olympiacos Piraeus,ok
PLLK,LLK,timofey-mozgov,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/timofey-mozgov/profile/LLK/,TIMOFEY,MOZGOV,216,Center,Russian Federation,1986-07-16T00:00:00,KHI,Khimki Moscow Region,ok
PLGA,LGA,damir-mrsic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/damir-mrsic/profile/LGA/,DAMIR,MRSIC,191,Guard,Bosnia and Herzegovina,1970-10-25T00:00:00,ULK,Fenerbahce Ulker,ok
P011200,011200,emmanuel-mudiay,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/emmanuel-mudiay/profile/011200/,EMMANUEL,MUDIAY,196,Guard,United States of America,1996-03-05T00:00:00,ZAL,Zalgiris Kaunas,ok
P001324,001324,ali-muhammed,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/ali-muhammed/profile/001324/,ALI,MUHAMMED,,,United States of America,1983-04-10T00:00:00,ULK,Fenerbahce Beko Istanbul,ok
P000437,000437,mirko-mulalic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/mirko-mulalic/profile/000437/,MIRKO,MULALIC,195,Guard,Slovenia,1988-04-16T00:00:00,LJU,Union Olimpija,ok
PAPL,APL,damir-mulaomerovic,euroleague,https://www.euroleaguebasketball.net/en/euroleague/players/damir-mulaomerovic/profile/APL/,DAMIR,MULAOMEROVIC,195,Guard,Croatia,1974-09-19T00:00:00,ZAG,Zagreb,ok
