player_id,name,query_used,match_status,athlete_id,matched_name,matched_club,position_3cat,formation_position_name,formation_position_short,height_365,candidates
P006509,"TONUT, STEFANO",Stefano Tonut,exact,71232,Stefano Tonut,Olimpia Milano,Guard,Shooting Guard,SG,"6' 4""",71232:Stefano Tonut:Olimpia Milano
P002893,"TOOLSON, RYAN",Ryan Toolson,exact,71065,Ryan Toolson,,Guard,Shooting Guard,SG,"6' 4""",71065:Ryan Toolson:None
PBGD,"TOPALOGLU, CANER",Caner Topaloglu,not_found,,,,,,,,
P010985,"TOPIC, NIKOLA",Nikola Topic,exact,110390,Nikola Topic,Oklahoma City Thunder,Guard,Point Guard,PG,"6' 5""",110390:Nikola Topic:Oklahoma City Thunder
PKVM,"TOPOROV, SERGEY",Sergey Toporov,exact,147085,Sergey Toporov,,Forward,Small Forward,SF,"6' 5""",147085:Sergey Toporov:None
P011238,"TOPTUNOV, ANDREI",Andrei Toptunov,exact,105382,Andrei Toptunov,,Guard,Point Guard,PG,"5' 10""",105382:Andrei Toptunov:None
P006277,"TOTE, LEONARDO",Leonardo Tote,exact,83829,Leonardo Tote,Napoli Basket,Center,Center,C,"6' 11""",83829:Leonardo Tote:Napoli Basket
P002582,"TOUPANE, AXEL",Axel Toupane,exact,53271,Axel Toupane,FC Porto,Forward,Small Forward,SF,"6' 7""",53271:Axel Toupane:FC Porto
P012739,"TOURE, BOUBACAR",Boubacar Toure,exact,121759,Boubacar Toure,,Center,Center,C,"6' 11""",121759:Boubacar Toure:None
PBAP,"TOURE, HERVE",Herve Toure,ambiguous,,,,,,,,121759:Boubacar Toure:None; 89885:Sekou Toure:None; 203506:Mamignan Touré:None; 226408:Killyan Toure:Iowa State; 228320:Papis Toure:Maxima Roma
P005018,"TOURE, MOHAMED",Mohamed Toure,ambiguous,,,,,,,,121759:Boubacar Toure:None; 89885:Sekou Toure:None; 203506:Mamignan Touré:None; 226408:Killyan Toure:Iowa State; 228320:Papis Toure:Maxima Roma
PBBE,"TRAORE, ALI",Ali Traore,exact,72376,Ali Traoré,,Center,Center,C,"6' 10""",72376:Ali Traoré:None
P010319,"TRAORE, ARMEL",Armel Traore,exact,104439,Armel Traore,ASVEL Villeurbanne,Forward,Small Forward,SF,"6' 9""",104439:Armel Traore:ASVEL Villeurbanne
P004840,"TRAVIS, ROMEO",Romeo Travis,exact,87680,Romeo Travis,,Forward,,,"6' 7""",87680:Romeo Travis:None
PJJF,"TRIAS, JORDI",Jordi Trias,not_found,,,,,,,,
P007673,"TRIFUNOVIC, UROS",Uros Trifunovic,exact,72131,Uros Trifunovic,Turk Telekom,Guard,Shooting Guard,SG,"6' 6""",72131:Uros Trifunovic:Turk Telekom
PBFB,"TRIPKOVIC, UROS",Uros Tripkovic,not_found,,,,,,,,
PJYF,"TROHA, ROBERT",Robert Troha,not_found,,,,,,,,
P000227,"TROUTMAN, CHEVON",Chevon Troutman,not_found,,,,,,,,
P007851,"TRUSHKIN, VLADISLAV",Vladislav Trushkin,exact,70967,Vladislav Trushkin,MBA Moscow,Forward,Power Forward,PF,"6' 7""",70967:Vladislav Trushkin:MBA Moscow
PTEN,"TSAIRELIS, MICHALIS",Michalis Tsairelis,exact,121940,Michalis Tsairelis,Aris Bsa,Forward,Power Forward,PF,"6' 10""",121940:Michalis Tsairelis:Aris Bsa
PTFW,"TSAKALIDIS, JAKE",Jake Tsakalidis,not_found,,,,,,,,
PLGM,"TSALDARIS, DIMITRIOS",Dimitrios Tsaldaris,not_found,,,,,,,,
P010057,"TSAMIS, PANAGIOTIS",Panagiotis Tsamis,exact,125891,Panagiotis Tsamis,Mykonos,Center,Center,C,"6' 8""",125891:Panagiotis Tsamis:Mykonos
PACN,"TSARTSARIS, KOSTAS",Kostas Tsartsaris,not_found,,,,,,,,
P001165,"TSONGA, ENZO",Enzo Tsonga,not_found,,,,,,,,
P008192,"TUBELIS, AZUOLAS",Azuolas Tubelis,exact,73323,Azuolas Tubelis,Zalgiris Kaunas,Forward,Power Forward,PF,"6' 10""",73323:Azuolas Tubelis:Zalgiris Kaunas
P002908,"TUCKER, ANTHONY",Anthony Tucker,ambiguous,,,,,,,,53593:P.J. Tucker:None; 72997:Rayjon Tucker:Zhejiang Lions; 104349:Dar Tucker:None; 149777:Dakarai Tucker:Baskets Oldenburg; 89303:Tucker Richardson:None; 89491:Dearon Tucker:Oregon State; 128032:Tucker DeVries:Indiana; 108824:Elijah Tucker:Longwood; 142677:Jordan Tucker:ASP Promitheas Patras; 200034:Tucker Mills:Omaha; 189288:Bryson Tucker:Washington; 192260:Tucker Anderson:Utah State; 202063:Tyson Tucker:Bakken Bears; 237622:Tucker Tornatta:Bellarmine
P000749,"TUCKER, CLAY",Clay Tucker,ambiguous,,,,,,,,53593:P.J. Tucker:None; 72997:Rayjon Tucker:Zhejiang Lions; 104349:Dar Tucker:None; 149777:Dakarai Tucker:Baskets Oldenburg; 89303:Tucker Richardson:None; 89491:Dearon Tucker:Oregon State; 128032:Tucker DeVries:Indiana; 108824:Elijah Tucker:Longwood; 142677:Jordan Tucker:ASP Promitheas Patras; 200034:Tucker Mills:Omaha; 189288:Bryson Tucker:Washington; 192260:Tucker Anderson:Utah State; 202063:Tyson Tucker:Bakken Bears; 237622:Tucker Tornatta:Bellarmine
P012591,"TUCKER, RAYJON",Rayjon Tucker,exact,72997,Rayjon Tucker,Zhejiang Lions,Guard,Shooting Guard,SG,"6' 3""",72997:Rayjon Tucker:Zhejiang Lions
P007051,"TUKMAKOV, AZAT",Azat Tukmakov,not_found,,,,,,,,
P012415,"TUNCA, MELIH",Melih Tunca,exact,143113,Melih Tunca,,Guard,Point Guard,PG,"6' 5""",143113:Melih Tunca:None
P002925,"TUNCER, BUGRAHAN",Bugrahan Tuncer,exact,64388,Bugrahan Tuncer,Galatasaray,Guard,Point Guard,PG,"6' 4""",64388:Bugrahan Tuncer:Galatasaray
PARR,"TUNCERI, KEREM",Kerem Tunceri,not_found,,,,,,,,
P006641,"TUREN, METIN",Metin Turen,exact,72361,Metin Turen,Demir Insaat Buyukcekmece,Forward,Small Forward,SF,"6' 10""",72361:Metin Turen:Demir Insaat Buyukcekmece
PAYR,"TURKCAN, MIRSAD",Mirsad Turkcan,not_found,,,,,,,,
P002728,"TURKYILMAZ, IZZET",Izzet Turkyilmaz,not_found,,,,,,,,
PAVJ,"TUSEK, MARKO",Marko Tusek,not_found,,,,,,,,
P004119,"TYUS-CECCHINI, ALEXANDER",Alexander Tyus-Cecchini,not_found,,,,,,,,
P010062,"UBAL, AGUSTIN",Agustin Ubal,exact,105007,Agustin Ubal,Barcelona,Guard,Point Guard,PG,"6' 6""",105007:Agustin Ubal:Barcelona
P006503,"UDOH, EKPE",Ekpe Udoh,exact,53572,Ekpe Udoh,,Center,Center,C,"6' 10""",53572:Ekpe Udoh:None
P001479,"UDOM, MATTIA",Mattia Udom,exact,87305,Mattia Udom,BC Roma SPQR,Guard,Shooting Guard,SG,"6' 7""",87305:Mattia Udom:BC Roma SPQR
PAGP,"UDRIH, BENO",Beno Udrih,not_found,,,,,,,,
PBDF,"UDRIH, SAMO",Samo Udrih,not_found,,,,,,,,
P003783,"UGURLU, BERK",Berk Ugurlu,exact,71355,Berk Ugurlu,Besiktas,Guard,Shooting Guard,SG,"6' 3""",71355:Berk Ugurlu:Besiktas
P008995,"UKHOV, IVAN",Ivan Ukhov,exact,64372,Ivan Ukhov,CSKA Moscow,Guard,Point Guard,PG,"6' 4""",64372:Ivan Ukhov:CSKA Moscow
PCJA,"UKIC, ROKO-LENI",Roko-Leni Ukic,exact,81651,Roko Ukić,,Guard,Point Guard,PG,"6' 5""",81651:Roko Ukić:None
P002329,"ULANOVAS, EDGARAS",Edgaras Ulanovas,exact,53281,Edgaras Ulanovas,Zalgiris Kaunas,Forward,Small Forward,SF,"6' 6""",53281:Edgaras Ulanovas:Zalgiris Kaunas
P006900,"ULECKAS, LUKAS",Lukas Uleckas,not_found,,,,,,,,
P005000,"ULUBAY, OKBEN",Okben Ulubay,exact,142592,Okben Ulubay,Trabzonspor Medical Park,Forward,Small Forward,SF,"6' 7""",142592:Okben Ulubay:Trabzonspor Medical Park
P007491,"UMRIKHIN, YURY",Yury Umrikhin,exact,147026,Yury Umrikhin,,Guard,Point Guard,PG,"6' 3""",147026:Yury Umrikhin:None
P005814,"URAL, GOKTURK",Gokturk Ural,exact,202051,Urald King,TBB Trier,Forward,Power Forward,PF,"6' 6""",202051:Urald King:TBB Trier
P001997,"URIARTE, JON IRKUS",Jon Irkus Uriarte,not_found,,,,,,,,
P002938,"URTASUN, TXEMI",Txemi Urtasun,ambiguous,,,,,,,,125712:Txemi Urtasun:None; 139448:Txemi Urtasun:None
P006985,"USKOKOVIC, ALEKSA",Aleksa Uskokovic,exact,84895,Aleksa Uskokovic,,Guard,Point Guard,PG,,84895:Aleksa Uskokovic:None
P005367,"UTA, RARES",Rares Uta,exact,227903,Rares Uta,Rm Valcea,Center,Center,C,"6' 11""",227903:Rares Uta:Rm Valcea
P007338,"UZINSKII, DMITRII",Dmitrii Uzinskii,exact,147043,Dimitri Uzinskiy,Zenit,Forward,Power Forward,PF,"6' 7""",147043:Dimitri Uzinskiy:Zenit
P000898,"VALANCIUNAS, JONAS",Jonas Valanciunas,exact,53757,Jonas Valanciunas,Zalgiris Kaunas,Center,Center,C,"6' 11""",53757:Jonas Valanciunas:Zalgiris Kaunas
P000274,"VALERIANI, ALESSIO",Alessio Valeriani,not_found,,,,,,,,
P001954,"VALIEV, EVGENY",Evgeny Valiev,exact,69923,Evgeny Valiev,,Forward,Power Forward,PF,"6' 9""",69923:Evgeny Valiev:None
P004664,"VALINSKAS, PAULIUS",Paulius Valinskas,exact,53282,Paulius Valinskas,Juventus,Guard,Point Guard,PG,"6' 3""",53282:Paulius Valinskas:Juventus
PLOZ,"VALTERS, KRISTAPS",Kristaps Valters,not_found,,,,,,,,
PASG,"VAN DEN SPIEGEL, TOMAS",Tomas Van Den Spiegel,not_found,,,,,,,,
P001971,"VAN OOSTRUM, DEVON",Devon Van Oostrum,exact,117993,Devon Van Oostrum,,Guard,,,"6' 3""",117993:Devon Van Oostrum:None
PLRQ,"VAN ROSSOM, SAM",Sam Van Rossom,exact,53137,Sam Van Rossom,,Guard,Point Guard,PG,"6' 2""",53137:Sam Van Rossom:None
PCKZ,"VANUZZO, MANUEL",Manuel Vanuzzo,not_found,,,,,,,,
PBTS,"VARDA, RATKO",Ratko Varda,not_found,,,,,,,,
P004845,"VARGAS, AKEEM",Akeem Vargas,exact,145218,Akeem Vargas,Mitteldeutscher,Guard,Point Guard,PG,"6' 4""",145218:Akeem Vargas:Mitteldeutscher
P003496,"VARNADO, JARVIS",Jarvis Varnado,exact,142473,Jordon Varnado,Bnei Hertzliya,Forward,Small Forward,SF,"6' 6""",142473:Jordon Varnado:Bnei Hertzliya
PALG,"VASILIADIS, KOSTAS",Kostas Vasiliadis,not_found,,,,,,,,
PLCR,"VASILIAUSKAS, SARUNAS",Sarunas Vasiliauskas,exact,72717,Sarunas Vasiliauskas,Gaziantep Basketbol,Guard,Point Guard,PG,"6' 2""",72717:Sarunas Vasiliauskas:Gaziantep Basketbol
PJRF,"VASILOPOULOS, PANAGIOTIS",Panagiotis Vasilopoulos,exact,69969,Panagiotis Vasilopoulos,,Forward,Small Forward,SF,"6' 8""",69969:Panagiotis Vasilopoulos:None
P008198,"VASTURIA, STEVE",Steve Vasturia,exact,72514,Steve Vasturia,,Guard,Shooting Guard,SG,"6' 6""",72514:Steve Vasturia:None
P000553,"VASYLIUS, VALDAS",Valdas Vasylius,not_found,,,,,,,,
PLHG,"VATY, LUDOVIC",Ludovic Vaty,not_found,,,,,,,,
P014014,"VAUTIER, BASTIEN",Bastien Vautier,exact,142623,Bastien Vautier,Bilbao Basket,Forward,Power Forward,PF,"6' 11""",142623:Bastien Vautier:Bilbao Basket
PAXC,"VAZQUEZ, FRAN",Fran Vazquez,exact,67490,Fran Vázquez,,Forward,Power Forward,PF,"6' 10""",67490:Fran Vázquez:None
PBJB,"VEBOBE, LUC-ARTHUR",Luc-Arthur Vebobe,not_found,,,,,,,,
P002431,"VECVAGARS, KASPARS",Kaspars Vecvagars,exact,139442,Kaspars Vecvagars,,Guard,Point Guard,PG,"6' 3""",139442:Kaspars Vecvagars:None
PJNN,"VELICKOVIC, NOVICA",Novica Velickovic,exact,71197,Novica Velickovic,,Forward,Power Forward,PF,"6' 9""",71197:Novica Velickovic:None
PLXL,"VENE, SIIM-SANDER",Siim-Sander Vene,exact,64446,Siim-Sander Vene,Siauliai,Forward,Power Forward,PF,"6' 8""",64446:Siim-Sander Vene:Siauliai
P007524,"VENSKUS, ERIKAS",Erikas Venskus,exact,64445,Erikas Venskus,Juventus,Forward,Small Forward,SF,"6' 9""",64445:Erikas Venskus:Juventus
PLLM,"VEREMEENKO, VLADIMIR",Vladimir Veremeenko,exact,83961,Vladimir Veremeenko,,Forward,,,,83961:Vladimir Veremeenko:None
PLRE,"VERGINIS, DIMITRIOS",Dimitrios Verginis,not_found,,,,,,,,
P000925,"VESELY, JAN",Jan Vesely,exact,53207,Jan Vesely,,Center,Center,C,"7' 0""",53207:Jan Vesely:None
P003469,"VEZENKOV, SASHA",Sasha Vezenkov,exact,53123,Aleksandar Vezenkov,Olympiacos,Forward,Power Forward,PF,"6' 9""",53123:Aleksandar Vezenkov:Olympiacos
PAJK,"VIDAL, SERGI",Sergi Vidal,exact,71057,Sergi Vidal,,Guard,Shooting Guard,SG,"6' 6""",71057:Sergi Vidal:None
PCIW,"VIDENOV, FILIP",Filip Videnov,not_found,,,,,,,,
PTFI,"VIDMAR, GASPER",Gasper Vidmar,exact,71228,Gasper Vidmar,,Center,Center,C,"6' 11""",71228:Gasper Vidmar:None
P001895,"VIGGIANO, JEFFREY",Jeffrey Viggiano,not_found,,,,,,,,
P005837,"VIKTOROV, IVAN",Ivan Viktorov,exact,147027,Ivan Viktorov,,Forward,Small Forward,SF,"6' 4""",147027:Ivan Viktorov:None
P007947,"VILDOZA, LUCA",Luca Vildoza,exact,53298,Luca Vildoza,Virtus Bologna,Guard,Point Guard,PG,"6' 3""",53298:Luca Vildoza:Virtus Bologna
P010035,"VILLAR, RAFA",Rafa Villar,exact,105182,Rafa Villar,Baxi Manresa,Guard,Point Guard,PG,"6' 2""",105182:Rafa Villar:Baxi Manresa
P012317,"VILLAR, RAUL",Raul Villar,exact,193037,Raul Villar,,Guard,Point Guard,PG,"6' 3""",193037:Raul Villar:None
P006273,"VISCONTI, RICCARDO",Riccardo Visconti,exact,142579,Riccardo Visconti,Dinamo Sassari,Guard,Shooting Guard,SG,"6' 6""",142579:Riccardo Visconti:Dinamo Sassari
PBHF,"VITALI, LUCA",Luca Vitali,exact,69926,Luca Vitali,,Guard,Shooting Guard,SG,"6' 7""",69926:Luca Vitali:None
PBXO,"VITKOVAC, CEDOMIR",Cedomir Vitkovac,not_found,,,,,,,,
P002361,"VIVES, GUILLEM",Guillem Vives,exact,53130,Guillem Vives,Joventut de Badalona,Guard,Point Guard,PG,"6' 4""",53130:Guillem Vives:Joventut de Badalona
P014209,"VOGOGNA, JACOPO",Jacopo Vogogna,exact,229140,Jacopo Vogogna,,Guard,Point Guard,PG,"6' 3""",229140:Jacopo Vogogna:None
P007201,"VOIGTMANN, JOHANNES",Johannes Voigtmann,exact,53888,Johannes Voigtmann,Bayern Munich,Center,Center,C,"6' 11""",53888:Johannes Voigtmann:Bayern Munich
P012126,"VOLF, IVAN",Ivan Volf,exact,192774,Ivan Volf,,Forward,Small Forward,SF,"6' 6""",192774:Ivan Volf:None
P010628,"VOLKHIN, IGOR",Igor Volkhin,exact,81888,Igor Volkhin,Zenit,Forward,Power Forward,PF,"6' 6""",81888:Igor Volkhin:Zenit
P001389,"VORONOV, EVGENY",Evgeny Voronov,exact,70968,Evgeny Voronov,MBA Moscow,Guard,Shooting Guard,SG,"6' 4""",70968:Evgeny Voronov:MBA Moscow
PLHI,"VORONTSEVICH, ANDREY",Andrey Vorontsevich,exact,53251,Andrey Vorontsevich,Zenit,Forward,Power Forward,PF,"6' 9""",53251:Andrey Vorontsevich:Zenit
PTFX,"VOUGIOUKAS, IAN",Ian Vougioukas,exact,53218,Ian Vougioukas,,Center,Center,C,"6' 11""",53218:Ian Vougioukas:None
P002841,"VRAGOVIC, KARLO",Karlo Vragovic,exact,188013,Karlo Vragović,KK Dubrava,Guard,Shooting Guard,SG,"6' 3""",188013:Karlo Vragović:KK Dubrava
PBGJ,"VRANES, SLAVKO",Slavko Vranes,exact,157750,Ivan Vranes,Juventus,Center,Center,C,"6' 9""",157750:Ivan Vranes:Juventus
PLGK,"VRBANC, GORAN",Goran Vrbanc,not_found,,,,,,,,
P002869,"VRKIC, ZORAN",Zoran Vrkic,not_found,,,,,,,,
PLOK,"VROMAN, JACKSON",Jackson Vroman,not_found,,,,,,,,
P010988,"VUDRAGOVIC, LUKA",Luka Vudragovic,exact,110165,Luka Vudragovic,,Guard,Point Guard,PG,"6' 4""",110165:Luka Vudragovic:None
PBRB,"VUJACIC, SASHA",Sasha Vujacic,not_found,,,,,,,,
PAUP,"VUJANIC, MILOS",Milos Vujanic,not_found,,,,,,,,
PAPB,"VUJCIC, NIKOLA",Nikola Vujcic,exact,204139,Marin Vujcic,Kvarner,Guard,Shooting Guard,SG,"6' 3""",204139:Marin Vujcic:Kvarner
P010782,"VUJICIC, MILUTIN",Milutin Vujicic,not_found,,,,,,,,
PAUT,"VUKCEVIC, DUSAN",Dusan Vukcevic,not_found,,,,,,,,
P009212,"VUKCEVIC, TRISTAN",Tristan Vukcevic,not_found,,,,,,,,
PTFD,"VUKUSIC, VEDRAN",Vedran Vukusic,not_found,,,,,,,,
PBGV,"VYALTSEV, EGOR",Egor Vyaltsev,exact,53266,Egor Vyaltsev,BC Khimki,Guard,Shooting Guard,SG,"6' 4""",53266:Egor Vyaltsev:BC Khimki
PLDX,"WACZYNSKI, ADAM",Adam Waczynski,ambiguous,,,,,,,,53143:Adam Waczynski:None; 69933:Adam Waczynski:None
P013016,"WADE, MARVYN",Marvyn Wade,exact,223563,Marvyn Wade,ASVEL Villeurbanne,Guard,Point Guard,PG,"6' 2""",223563:Marvyn Wade:ASVEL Villeurbanne
P001924,"WAFER, VON",Von Wafer,not_found,,,,,,,,
PTGA,"WAGNER, DAJUAN",Dajuan Wagner,exact,146408,D.J. Wagner,Maryland,Guard,,,"6' 4""",146408:D.J. Wagner:Maryland
P005758,"WAGNER, MORITZ",Moritz Wagner,exact,64170,Moritz Wagner,Brooklyn Nets,Forward,Power Forward,PF,"6' 11""",64170:Moritz Wagner:Brooklyn Nets
P013284,"WAINRIGHT, ISH",Ish Wainright,exact,83903,Ishmail Wainright,Hapoel Tel Aviv,Forward,Power Forward,PF,"6' 5""",83903:Ishmail Wainright:Hapoel Tel Aviv
P009866,"WALDEN, TORRIAN",Torrian Walden,exact,64741,Corey Walden,ICG Forca Lleida,Guard,Point Guard,PG,"6' 2""",64741:Corey Walden:ICG Forca Lleida
P005288,"WALKER, ERVING",Erving Walker,ambiguous,,,,,,,,53483:Kemba Walker:None; 64223:Lonnie Walker IV:Denver Nuggets; 89537:Walker Kessler:Los Angeles Lakers; 122945:Jarace Walker:Indiana Pacers; 89761:Jabari Walker:Philadelphia 76ers; 109455:Jordan Walker:Maroussi Honda; 95190:Shatori Walker-Kimbrough:Atlanta Dream; 109137:Tyson Walker:Melbourne United; 95432:Jasmine Walker:None; 70851:David Walker:None; 89514:Rondel Walker:None; 147875:Bryce Walker:None; 104214:Jordan Walker:Breogán; 193834:Dibaji Walker:Spisski Rytieri; 89486:Corey Walker Jr.:None; 95014:Megan Walker:None; 89161:John Walker III:Texas Southern; 89544:Walker Miller:Monmouth; 89787:M.J. Walker:None; 108555:Ramon Walker Jr.:Houston; 109130:Jaden Walker:None; 109359:Anthony Walker:None; 109555:Jamaal Walker:Chattanooga; 109935:Zach Walker:None; 142537:Caleb Walker:None; 148918:C.J. Walker:None; 149546:Mo Walker:Leicester Riders; 160703:Kyree Walker:Scarborough Shooting Stars; 160747:David Walker:Brampton Honey Badgers; 178853:Anthony Walker:None; 178912:Jojo Walker:Santos De San Luis; 200563:Jasteven Walker:Alabama State; 89386:CJ Walker:None; 122953:Walker Horn:Kentucky; 155678:Brandon Walker:Montana State; 226451:Simon Walker:Auburn; 236864:Sakima Walker:None
P006667,"WALKER, HENRY",Henry Walker,ambiguous,,,,,,,,53483:Kemba Walker:None; 64223:Lonnie Walker IV:Denver Nuggets; 89537:Walker Kessler:Los Angeles Lakers; 122945:Jarace Walker:Indiana Pacers; 89761:Jabari Walker:Philadelphia 76ers; 109455:Jordan Walker:Maroussi Honda; 95190:Shatori Walker-Kimbrough:Atlanta Dream; 109137:Tyson Walker:Melbourne United; 95432:Jasmine Walker:None; 70851:David Walker:None; 89514:Rondel Walker:None; 147875:Bryce Walker:None; 104214:Jordan Walker:Breogán; 193834:Dibaji Walker:Spisski Rytieri; 89486:Corey Walker Jr.:None; 95014:Megan Walker:None; 89161:John Walker III:Texas Southern; 89544:Walker Miller:Monmouth; 89787:M.J. Walker:None; 108555:Ramon Walker Jr.:Houston; 109130:Jaden Walker:None; 109359:Anthony Walker:None; 109555:Jamaal Walker:Chattanooga; 109935:Zach Walker:None; 142537:Caleb Walker:None; 148918:C.J. Walker:None; 149546:Mo Walker:Leicester Riders; 160703:Kyree Walker:Scarborough Shooting Stars; 160747:David Walker:Brampton Honey Badgers; 178853:Anthony Walker:None; 178912:Jojo Walker:Santos De San Luis; 200563:Jasteven Walker:Alabama State; 89386:CJ Walker:None; 122953:Walker Horn:Kentucky; 155678:Brandon Walker:Montana State; 226451:Simon Walker:Auburn; 236864:Sakima Walker:None
P013403,"WALKER IV, LONNIE",Lonnie Walker Iv,exact,64223,Lonnie Walker IV,Denver Nuggets,Guard,Shooting Guard,SG,"6' 5""",64223:Lonnie Walker IV:Denver Nuggets
P012709,"WALKER, KEMBA",Kemba Walker,exact,53483,Kemba Walker,,Guard,Point Guard,PG,"6' 0""",53483:Kemba Walker:None
P008855,"WALKUP, THOMAS",Thomas Walkup,exact,64415,Thomas Walkup,Olympiacos,Forward,Small Forward,SF,"6' 4""",64415:Thomas Walkup:Olympiacos
P001326,"WALLACE, C.J.",C.J. Wallace,ambiguous,,,,,,,,64167:Tyrone Wallace:None; 122951:Cason Wallace:Oklahoma City Thunder; 127298:Keaton Wallace:Maccabi Tel Aviv; 111259:Kristy Wallace:None; 185928:Devante Wallace:Gambusinos De Fresnillo; 232147:Courtney Wallace:Yale
P001237,"WALLACE, JONATHAN",Jonathan Wallace,ambiguous,,,,,,,,64167:Tyrone Wallace:None; 122951:Cason Wallace:Oklahoma City Thunder; 127298:Keaton Wallace:Maccabi Tel Aviv; 111259:Kristy Wallace:None; 185928:Devante Wallace:Gambusinos De Fresnillo; 232147:Courtney Wallace:Yale
P011925,"WALLACE, TYRONE",Tyrone Wallace,exact,64167,Tyrone Wallace,,Guard,Shooting Guard,SG,"6' 5""",64167:Tyrone Wallace:None
P001446,"WALSH, MATT",Matt Walsh,ambiguous,,,,,,,,123122:Jordan Walsh:Boston Celtics; 149506:Evan Walshe:Manchester Giants
P009022,"WALTON JR, DERRICK",Derrick Walton Jr,exact,64435,Derrick Walton Jr.,,Guard,Point Guard,PG,"6' 1""",64435:Derrick Walton Jr.:None
P005838,"WANAMAKER, BRADLEY",Bradley Wanamaker,exact,53209,Brad Wanamaker,,Guard,Point Guard,PG,"6' 3""",53209:Brad Wanamaker:None
P012610,"WARD, TYSON",Tyson Ward,exact,121392,Tyson Ward,Olympiacos,Guard,Shooting Guard,SG,"6' 6""",121392:Tyson Ward:Olympiacos
PLCC,"WARREN, CHRIS",Chris Warren,exact,81649,Chris Warren,Cagdas Bodrum Spor,Guard,Point Guard,PG,"5' 10""",81649:Chris Warren:Cagdas Bodrum Spor
P007020,"WARRICK, HAKIM",Hakim Warrick,exact,128400,Marques Warrick,,Guard,,,"6' 2""",128400:Marques Warrick:None
P013370,"WASHINGTON, DUANE",Duane Washington,exact,89376,Duane Washington Jr.,Bayern Munich,Guard,Point Guard,PG,"6' 2""",89376:Duane Washington Jr.:Bayern Munich
PLSZ,"WASHINGTON JR, DARIUS MYRON",Darius Myron Washington Jr,not_found,,,,,,,,
P004223,"WATERS, DOMINIC",Dominic Waters,exact,71155,Dominic Waters,,Guard,Point Guard,PG,"6' 1""",71155:Dominic Waters:None
P014013,"WATSON, GLYNN",Glynn Watson,exact,142236,Glynn Watson,Reyer Venezia,Guard,Point Guard,PG,"6' 0""",142236:Glynn Watson:Reyer Venezia
PKNZ,"WATSON, TRAVIS",Travis Watson,ambiguous,,,,,,,,108685:Peyton Watson:Cleveland Cavaliers; 90077:Anton Watson:None; 73091:Paul Watson:None; 104043:Ibi Watson:Ottawa Blackjacks; 182617:Ibrahim Watson-Boye:Brose Bamberg; 108842:Nate Watson:Panionios Idrogios; 142236:Glynn Watson:Reyer Venezia; 105304:Maurice Watson:Kk Krosno; 123420:Christian Watson:Southern Miss; 73979:Paul Watson:None; 90036:Torrence Watson:None; 109269:Des Watson:Loyola Chicago; 148904:Akil Watson:Massachusetts; 157741:Jordan Watson:None; 219652:David Watson:None; 109530:Zac Watson:None; 124403:Demarion Watson:None; 188118:Jelani Watson-Gayle:Bristol Flyers; 193350:Earl Watson:Trouville; 237353:Desmond Watson:Skyliners Frankfurt
P011971,"WEBB III, JAMES",James Webb Iii,exact,87965,James Webb,Unicaja Málaga,Forward,Power Forward,PF,"6' 9""",87965:James Webb:Unicaja Málaga
P009449,"WEBER, BRIANTE",Briante Weber,exact,122740,Briante Weber,Treviso Basket,Guard,Shooting Guard,SG,"6' 2""",122740:Briante Weber:Treviso Basket
P008961,"WEBSTER, TAI",Tai Webster,exact,71398,Tai Webster,New Zealand Breakers,Guard,Point Guard,PG,"6' 4""",71398:Tai Webster:New Zealand Breakers
P006592,"WEEMS, KYLE",Kyle Weems,exact,71395,Kyle Weems,,Forward,Small Forward,SF,"6' 6""",71395:Kyle Weems:None
P003443,"WEEMS, SONNY",Sonny Weems,exact,149681,Sonny Weems,Shenzhen Leopards,Guard,Power Forward,PF,"6' 6""",149681:Sonny Weems:Shenzhen Leopards
P006245,"WEIDEMANN, NELSON",Nelson Weidemann,exact,64434,Nelson Weidemann,Ratiopharm Ulm,Guard,Point Guard,PG,"6' 3""",64434:Nelson Weidemann:Ratiopharm Ulm
P010391,"WEILER-BABB, NICK",Nick Weiler-Babb,exact,81571,Nick Weiler-Babb,ASVEL Villeurbanne,Guard,Shooting Guard,SG,"6' 5""",81571:Nick Weiler-Babb:ASVEL Villeurbanne
PAGQ,"WELSCH, JIRI",Jiri Welsch,not_found,,,,,,,,
P009553,"WEMBANYAMA, VICTOR",Victor Wembanyama,exact,85798,Victor Wembanyama,San Antonio Spurs,Center,Center,C,"7' 5""",85798:Victor Wembanyama:San Antonio Spurs
