season_code,player_id,team_id,two_points_attempted,three_points_attempted,two_point_event_count,three_point_event_count,field_goal_attempts_season,field_goal_attempts_event,field_goal_attempts_diff
E2012,P004229,PAR,33,0,33.0,0.0,33,33.0,0.0
E2013,P004229,PAR,68,0,68.0,0.0,68,68.0,0.0
E2014,P002009,KLA,56,59,56.0,59.0,115,115.0,0.0
E2012,P004196,CHL,0,0,0.0,0.0,0,0.0,0.0
E2008,PKSH,TEL,24,0,24.0,0.0,24,24.0,0.0
E2007,PTEP,MIL,19,16,19.0,16.0,35,35.0,0.0
E2014,P005023,KLA,38,0,38.0,0.0,38,38.0,0.0
E2007,PLDO,SIE,0,0,0.0,0.0,0,0.0,0.0
E2007,PKRD,MIL,75,44,75.0,44.0,119,119.0,0.0
E2011,PKRD,MIL,35,29,35.0,29.0,64,64.0,0.0
E2019,P008851,ASV,1,11,1.0,11.0,12,12.0,0.0
E2010,P002848,MIL,0,0,0.0,0.0,0,0.0,0.0
E2017,P004623,CSK,0,0,0.0,0.0,0,0.0,0.0
E2024,P012115,MIL,0,0,0.0,0.0,0,0.0,0.0
E2009,PAHV,MAD,72,51,72.0,51.0,123,123.0,0.0
E2010,PAHV,MAD,16,29,16.0,29.0,45,45.0,0.0
E2011,PAHV,MAL,37,48,37.0,48.0,85,85.0,0.0
E2007,P000615,TEL,54,37,54.0,37.0,91,91.0,0.0
E2007,P000018,BAS,2,2,2.0,2.0,4,4.0,0.0
E2010,P000018,BAS,1,0,1.0,0.0,1,1.0,0.0
E2010,P003238,MAL,0,2,0.0,2.0,2,2.0,0.0
E2010,PJCS,BAR,1,0,1.0,0.0,1,1.0,0.0
E2017,P004535,BAR,0,1,0.0,1.0,1,1.0,0.0
E2017,P005458,PAM,14,16,14.0,16.0,30,30.0,0.0
E2019,P005458,BAS,7,11,7.0,11.0,18,18.0,0.0
E2009,PBXR,OLD,12,20,12.0,20.0,32,32.0,0.0
E2017,P007994,BAS,55,22,55.0,22.0,77,77.0,0.0
E2018,P007994,BAS,33,36,33.0,36.0,69,69.0,0.0
E2019,P007994,BAS,25,25,25.0,25.0,50,50.0,0.0
E2020,P007994,ZAL,4,5,4.0,5.0,9,9.0,0.0
E2011,P003476,ZAG,9,5,9.0,5.0,14,14.0,0.0
E2007,PBOF,BAM,31,35,31.0,35.0,66,66.0,0.0
E2007,PLHB,VIR,45,26,45.0,26.0,71,71.0,0.0
E2021,P010107,MAD,3,0,3.0,0.0,3,3.0,0.0
E2019,P007630,MAD,31,6,31.0,6.0,37,37.0,0.0
E2020,P007630,MAD,78,41,78.0,41.0,119,119.0,0.0
E2024,P007630,MAD,55,34,55.0,34.0,89,89.0,0.0
E2025,P007630,MAD,134,5,134.0,5.0,139,139.0,0.0
E2020,PADF,BAR,21,6,21.0,6.0,27,27.0,0.0
E2015,P004836,LMG,11,19,11.0,19.0,30,30.0,0.0
E2010,P001252,BAM,43,33,43.0,33.0,76,76.0,0.0
E2011,P001252,BAM,31,39,31.0,39.0,70,70.0,0.0
E2012,P001252,BAM,111,109,111.0,109.0,220,220.0,0.0
E2013,P001252,BAM,49,34,49.0,34.0,83,83.0,0.0
E2014,P001252,MUN,28,18,28.0,18.0,46,46.0,0.0
E2015,P001252,MUN,20,11,20.0,11.0,31,31.0,0.0
E2017,P004624,CSK,0,0,0.0,0.0,0,0.0,0.0
E2020,P010516,IST,4,8,4.0,8.0,12,12.0,0.0
E2021,P010516,IST,4,5,4.0,5.0,9,9.0,0.0
E2022,P010516,IST,4,7,4.0,7.0,11,11.0,0.0
E2023,P010516,IST,6,17,6.0,17.0,23,23.0,0.0
E2019,P009753,ZAL,44,0,44.0,0.0,44,44.0,0.0
E2020,P009753,ZAL,68,0,68.0,0.0,68,68.0,0.0
E2007,PLTT,LIE,10,28,10.0,28.0,38,38.0,0.0
E2009,PLTT,LIE,41,62,41.0,62.0,103,103.0,0.0
E2010,PLTT,LIE,64,68,64.0,68.0,132,132.0,0.0
E2011,PLTT,OLY,26,46,26.0,46.0,72,72.0,0.0
E2012,PLTT,OLY,5,18,5.0,18.0,23,23.0,0.0
E2013,PLTT,LIE,27,61,27.0,61.0,88,88.0,0.0
E2019,P005686,IST,6,10,6.0,10.0,16,16.0,0.0
E2020,P005686,IST,7,2,7.0,2.0,9,9.0,0.0
E2021,P005686,IST,2,5,2.0,5.0,7,7.0,0.0
E2011,P003392,SOP,21,7,21.0,7.0,28,28.0,0.0
E2012,PBHN,CED,62,19,62.0,19.0,81,81.0,0.0
E2011,P000880,MIL,27,15,27.0,15.0,42,42.0,0.0
E2012,P000880,MIL,26,15,26.0,15.0,41,41.0,0.0
E2013,P000880,MIL,138,63,138.0,63.0,201,201.0,0.0
E2014,P000880,MIL,164,62,164.0,62.0,226,226.0,0.0
E2015,P000880,MIL,73,25,73.0,25.0,98,98.0,0.0
E2016,P000880,MIL,69,14,69.0,14.0,83,83.0,0.0
E2016,P000880,PAN,33,5,33.0,5.0,38,38.0,0.0
E2007,PTER,MIL,3,3,3.0,3.0,6,6.0,0.0
E2008,P000406,NIO,16,8,16.0,8.0,24,24.0,0.0
E2019,P008253,MUN,0,1,0.0,1.0,1,1.0,0.0
E2020,P008253,MUN,0,0,0.0,0.0,0,0.0,0.0
E2021,P008253,MUN,0,7,0.0,7.0,7,7.0,0.0
E2022,P008253,MUN,0,0,0.0,0.0,0,0.0,0.0
E2016,P007122,IST,0,0,0.0,0.0,0,0.0,0.0
E2022,P007122,ULK,1,1,1.0,1.0,2,2.0,0.0
E2007,PKXO,ROM,23,10,23.0,10.0,33,33.0,0.0
E2008,PKXO,ROM,20,4,20.0,4.0,24,24.0,0.0
E2009,PKXO,ROM,15,11,15.0,11.0,26,26.0,0.0
E2010,PKXO,ROM,14,8,14.0,8.0,22,22.0,0.0
E2011,PKXO,MIL,15,15,15.0,15.0,30,30.0,0.0
E2012,PKXO,MIL,1,0,1.0,0.0,1,1.0,0.0
E2011,P003675,CTU,17,7,17.0,7.0,24,24.0,0.0
E2012,PLRH,PAN,3,4,3.0,4.0,7,7.0,0.0
E2008,PAIH,NIO,8,0,8.0,0.0,8,8.0,0.0
E2016,P006702,MIL,0,0,0.0,0.0,0,0.0,0.0
E2010,P002873,SOP,52,19,52.0,19.0,71,71.0,0.0
E2022,P007513,ZAL,21,14,21.0,14.0,35,35.0,0.0
E2023,P007513,ZAL,69,54,69.0,54.0,123,123.0,0.0
E2024,P007513,ZAL,94,64,94.0,64.0,158,158.0,0.0
E2025,P007513,ZAL,16,21,16.0,21.0,37,37.0,0.0
E2019,P006436,BER,115,128,115.0,128.0,243,243.0,0.0
E2020,P006436,BAS,159,163,159.0,163.0,322,322.0,0.0
E2021,P006436,BAS,114,128,114.0,128.0,242,242.0,0.0
E2022,P006436,BAS,153,133,153.0,133.0,286,286.0,0.0
E2023,P006436,RED,145,129,145.0,129.0,274,274.0,0.0
E2024,P006436,RED,56,68,56.0,68.0,124,124.0,0.0
E2014,P001557,BER,58,48,58.0,48.0,106,106.0,0.0
E2019,P001557,BER,112,67,112.0,67.0,179,179.0,0.0
E2020,P001557,BER,101,55,101.0,55.0,156,156.0,0.0
E2021,P001557,ZAL,65,58,65.0,58.0,123,123.0,0.0
E2022,P001557,MUN,68,56,68.0,56.0,124,124.0,0.0
E2023,P001557,MUN,42,47,42.0,47.0,89,89.0,0.0
E2024,P001557,MUN,44,57,44.0,57.0,101,101.0,0.0
E2025,P001557,MUN,60,55,60.0,55.0,115,115.0,0.0
E2008,PKWC,ROM,32,11,32.0,11.0,43,43.0,0.0
E2009,PKWC,ROM,11,8,11.0,8.0,19,19.0,0.0
E2010,PKWC,ROM,4,1,4.0,1.0,5,5.0,0.0
E2013,PKWC,MIL,3,0,3.0,0.0,3,3.0,0.0
E2014,PKWC,MIL,3,0,3.0,0.0,3,3.0,0.0
E2017,P008001,KHI,159,69,159.0,69.0,228,228.0,0.0
E2018,P008001,KHI,66,32,66.0,32.0,98,98.0,0.0
E2019,P008001,KHI,84,50,84.0,50.0,134,134.0,0.0
E2022,P011941,MUN,136,0,136.0,0.0,136,136.0,0.0
E2023,P011941,RED,27,0,27.0,0.0,27,27.0,0.0
E2023,P011941,MUN,26,0,26.0,0.0,26,26.0,0.0
E2024,P011941,MIL,39,0,39.0,0.0,39,39.0,0.0
E2025,P010550,HTA,32,10,32.0,10.0,42,42.0,0.0
E2009,PACQ,LIE,1,5,1.0,5.0,6,6.0,0.0
E2007,P000689,MIL,14,7,14.0,7.0,21,21.0,0.0
E2007,PBXA,VIR,59,32,59.0,32.0,91,91.0,0.0
E2012,PCSI,BAM,68,44,68.0,44.0,112,112.0,0.0
E2014,P005024,KLA,27,18,27.0,18.0,45,45.0,0.0
E2008,PAFI,ULK,31,20,31.0,20.0,51,51.0,0.0
E2009,PAFI,ULK,41,30,41.0,30.0,71,71.0,0.0
E2010,P002980,PAR,93,45,93.0,45.0,138,138.0,0.0
E2011,P002980,ULK,66,28,66.0,28.0,94,94.0,0.0
E2012,P002980,MAL,48,26,48.0,26.0,74,74.0,0.0
E2012,P002980,PAN,79,49,79.0,49.0,128,128.0,0.0
E2013,P002980,PAN,129,38,129.0,38.0,167,167.0,0.0
E2014,P002980,PAN,132,72,132.0,72.0,204,204.0,0.0
E2015,P002980,PAN,151,58,151.0,58.0,209,209.0,0.0
E2016,P002980,PAN,81,18,81.0,18.0,99,99.0,0.0
E2017,P002980,PAN,192,48,192.0,48.0,240,240.0,0.0
E2018,P002980,PAN,153,23,153.0,23.0,176,176.0,0.0
E2019,P002980,RED,144,19,144.0,19.0,163,163.0,0.0
E2020,P002980,MUN,96,12,96.0,12.0,108,108.0,0.0
E2021,P002980,ASV,127,27,127.0,27.0,154,154.0,0.0
E2007,PBZW,ROM,0,2,0.0,2.0,2,2.0,0.0
E2013,P005274,NTR,15,24,15.0,24.0,39,39.0,0.0
E2022,P011261,PAR,0,1,0.0,1.0,1,1.0,0.0
E2009,PBVP,OLY,4,0,4.0,0.0,4,4.0,0.0
E2010,PBVP,OLY,8,0,8.0,0.0,8,8.0,0.0
E2011,PBVP,OLY,26,0,26.0,0.0,26,26.0,0.0
E2013,PBVP,LIE,17,0,17.0,0.0,17,17.0,0.0
E2010,P000499,BAM,9,29,9.0,29.0,38,38.0,0.0
E2012,P000499,BAM,23,44,23.0,44.0,67,67.0,0.0
E2013,P000499,BAM,7,24,7.0,24.0,31,31.0,0.0
E2025,P012336,TEL,0,0,0.0,0.0,0,0.0,0.0
E2009,PAGI,PAN,2,3,2.0,3.0,5,5.0,0.0
E2011,PLCK,UNK,4,2,4.0,2.0,6,6.0,0.0
E2014,PLCK,NOV,3,4,3.0,4.0,7,7.0,0.0
E2008,P001236,LJU,49,0,49.0,0.0,49,49.0,0.0
E2009,P001236,LJU,45,0,45.0,0.0,45,45.0,0.0
E2011,P001236,BAS,7,0,7.0,0.0,7,7.0,0.0
E2014,P001236,MAL,119,0,119.0,0.0,119,119.0,0.0
E2015,P001236,STR,87,0,87.0,0.0,87,87.0,0.0
E2014,P004435,BAS,5,4,5.0,4.0,9,9.0,0.0
E2008,P000074,LEM,0,0,0.0,0.0,0,0.0,0.0
E2008,P001216,MAL,53,26,53.0,26.0,79,79.0,0.0
E2009,P001216,MAL,2,4,2.0,4.0,6,6.0,0.0
E2010,P001216,CHA,66,37,66.0,37.0,103,103.0,0.0
E2007,PAWN,IST,89,10,89.0,10.0,99,99.0,0.0
E2008,PAWN,IST,56,2,56.0,2.0,58,58.0,0.0
E2010,PAWN,IST,84,10,84.0,10.0,94,94.0,0.0
E2011,PAWN,IST,2,0,2.0,0.0,2,2.0,0.0
E2012,PAWN,IST,124,2,124.0,2.0,126,126.0,0.0
E2013,PAWN,IST,78,1,78.0,1.0,79,79.0,0.0
E2014,PAWN,GAL,96,1,96.0,1.0,97,97.0,0.0
E2015,PAWN,KSK,25,9,25.0,9.0,34,34.0,0.0
E2022,P011649,MAD,0,0,0.0,0.0,0,0.0,0.0
E2023,P011649,MAD,1,4,1.0,4.0,5,5.0,0.0
E2024,P011649,MAD,28,27,28.0,27.0,55,55.0,0.0
E2017,P008032,BAS,0,1,0.0,1.0,1,1.0,0.0
E2018,P008032,BAS,0,1,0.0,1.0,1,1.0,0.0
E2019,P008032,BAS,1,3,1.0,3.0,4,4.0,0.0
E2013,P004324,NIK,1,11,1.0,11.0,12,12.0,0.0
E2010,P000531,ROM,17,30,17.0,30.0,47,47.0,0.0
E2012,P000531,PAR,13,7,13.0,7.0,20,20.0,0.0
E2014,P000531,CED,53,39,53.0,39.0,92,92.0,0.0
E2015,P000531,CED,68,36,68.0,36.0,104,104.0,0.0
E2018,P000531,BUD,146,79,146.0,79.0,225,225.0,0.0
E2012,P004230,PAR,74,9,74.0,9.0,83,83.0,0.0
E2009,P001310,CIB,116,51,116.0,51.0,167,167.0,0.0
E2010,P001310,CSK,69,33,69.0,33.0,102,102.0,0.0
E2011,P001310,CSK,75,46,75.0,46.0,121,121.0,0.0
E2013,P001310,GAL,22,18,22.0,18.0,40,40.0,0.0
E2007,PAUC,CSK,120,29,120.0,29.0,149,149.0,0.0
E2007,PBPV,LJU,21,7,21.0,7.0,28,28.0,0.0
E2014,P005944,ZGO,0,0,0.0,0.0,0,0.0,0.0
E2014,P004903,ULK,224,154,224.0,154.0,378,378.0,0.0
E2016,P004903,TEL,143,107,143.0,107.0,250,250.0,0.0
E2017,P004903,MIL,150,128,150.0,128.0,278,278.0,0.0
E2025,P014028,RED,6,24,6.0,24.0,30,30.0,0.0
E2013,P003024,MAL,128,41,128.0,41.0,169,169.0,0.0
E2014,P003024,MAL,141,57,141.0,57.0,198,198.0,0.0
E2015,P003024,IST,134,89,134.0,89.0,223,223.0,0.0
E2016,P003024,IST,188,113,188.0,113.0,301,301.0,0.0
E2017,P003024,BAS,125,116,125.0,116.0,241,241.0,0.0
E2018,P003024,BAS,39,42,39.0,42.0,81,81.0,0.0
E2020,P003024,BER,102,113,102.0,113.0,215,215.0,0.0
E2021,P003024,BAS,88,130,88.0,130.0,218,218.0,0.0
E2021,P011204,MIL,39,37,39.0,37.0,76,76.0,0.0
E2023,P011204,PAN,143,113,143.0,113.0,256,256.0,0.0
E2024,P011204,PAN,131,114,131.0,114.0,245,245.0,0.0
E2025,P011204,PAN,145,93,145.0,93.0,238,238.0,0.0
E2011,P003438,NAN,11,14,11.0,14.0,25,25.0,0.0
E2019,P008250,MUN,0,0,0.0,0.0,0,0.0,0.0
E2020,P008250,MUN,1,4,1.0,4.0,5,5.0,0.0
E2009,P001934,CIB,18,8,18.0,8.0,26,26.0,0.0
E2021,P010549,MCO,16,16,16.0,16.0,32,32.0,0.0
E2024,P005738,VIR,46,37,46.0,37.0,83,83.0,0.0
E2011,P003326,CHA,47,30,47.0,30.0,77,77.0,0.0
E2014,P003326,MAL,77,61,77.0,61.0,138,138.0,0.0
E2011,P003457,LJU,43,32,43.0,32.0,75,75.0,0.0
E2010,PJTH,CHA,42,35,42.0,35.0,77,77.0,0.0
E2007,PKOO,BAM,21,56,21.0,56.0,77,77.0,0.0
E2013,PKOO,MUN,0,0,0.0,0.0,0,0.0,0.0
E2013,P005159,SIE,72,35,72.0,35.0,107,107.0,0.0
E2016,P005159,OLY,174,120,174.0,120.0,294,294.0,0.0
E2017,P005159,PAM,180,103,180.0,103.0,283,283.0,0.0
E2018,P005159,ULK,65,49,65.0,49.0,114,114.0,0.0
E2018,P009037,KHI,31,19,31.0,19.0,50,50.0,0.0
E2008,P001273,ULK,33,54,33.0,54.0,87,87.0,0.0
E2012,P001273,CED,24,38,24.0,38.0,62,62.0,0.0
E2008,PJGM,TEL,34,0,34.0,0.0,34,34.0,0.0
E2009,PJGM,TEL,14,0,14.0,0.0,14,14.0,0.0
E2010,PJGM,TEL,20,0,20.0,0.0,20,20.0,0.0
E2008,PKNA,NAN,21,38,21.0,38.0,59,59.0,0.0
E2007,PCRR,OLY,127,79,127.0,79.0,206,206.0,0.0
E2008,PCRR,OLY,98,80,98.0,80.0,178,178.0,0.0
E2009,PCRR,ULK,40,30,40.0,30.0,70,70.0,0.0
E2010,PCRR,ULK,20,15,20.0,15.0,35,35.0,0.0
E2011,PCRR,UNK,77,36,77.0,36.0,113,113.0,0.0
E2008,PKMZ,NAN,88,26,88.0,26.0,114,114.0,0.0
E2013,PKMZ,STR,45,13,45.0,13.0,58,58.0,0.0
E2007,PKOJ,IST,110,46,110.0,46.0,156,156.0,0.0
E2010,PKOJ,LJU,186,18,186.0,18.0,204,204.0,0.0
E2011,PKOJ,NAN,27,3,27.0,3.0,30,30.0,0.0
E2018,P002328,ZAL,112,77,112.0,77.0,189,189.0,0.0
E2019,P002328,ZAL,41,44,41.0,44.0,85,85.0,0.0
E2020,P002328,ZAL,154,158,154.0,158.0,312,312.0,0.0
E2021,P002328,CSK,34,58,34.0,58.0,92,92.0,0.0
E2022,P002328,PAN,53,85,53.0,85.0,138,138.0,0.0
E2023,P002328,PAN,99,168,99.0,168.0,267,267.0,0.0
E2024,P002328,PAN,4,8,4.0,8.0,12,12.0,0.0
E2025,P002328,PAN,5,16,5.0,16.0,21,21.0,0.0
E2013,P003568,TIV,10,13,10.0,13.0,23,23.0,0.0
E2007,PBKE,BAR,104,59,104.0,59.0,163,163.0,0.0
E2008,PBKE,BAR,80,23,80.0,23.0,103,103.0,0.0
E2009,PBKE,BAR,52,22,52.0,22.0,74,74.0,0.0
E2010,PBKE,BAR,63,13,63.0,13.0,76,76.0,0.0
E2011,PBKE,BIL,60,19,60.0,19.0,79,79.0,0.0
E2025,P013555,MAD,0,0,0.0,0.0,0,0.0,0.0
E2024,P012099,BER,2,0,2.0,0.0,2,2.0,0.0
E2024,P012103,BAR,1,1,1.0,1.0,2,2.0,0.0
E2015,P005004,GSS,8,17,8.0,17.0,25,25.0,0.0
E2014,P001097,PAM,1,0,1.0,0.0,1,1.0,0.0
E2009,PKLS,KHI,7,7,7.0,7.0,14,14.0,0.0
E2011,PKLS,UNK,9,4,9.0,4.0,13,13.0,0.0
E2014,PKLS,UNK,6,5,6.0,5.0,11,11.0,0.0
E2018,PKLS,KHI,6,6,6.0,6.0,12,12.0,0.0
E2013,P003120,ZAL,16,4,16.0,4.0,20,20.0,0.0
E2014,P003120,ZAL,80,5,80.0,5.0,85,85.0,0.0
E2017,P003120,MIL,146,0,146.0,0.0,146,146.0,0.0
E2018,P003120,MIL,122,0,122.0,0.0,122,122.0,0.0
E2019,P003120,MIL,78,1,78.0,1.0,79,79.0,0.0
E2020,P003120,DYR,158,0,158.0,0.0,158,158.0,0.0
E2021,P003120,DYR,77,0,77.0,0.0,77,77.0,0.0
E2022,P003120,PAN,128,0,128.0,0.0,128,128.0,0.0
E2012,P002439,CSK,0,0,0.0,0.0,0,0.0,0.0
E2013,P002439,CSK,0,0,0.0,0.0,0,0.0,0.0
E2015,P004004,RED,57,62,57.0,62.0,119,119.0,0.0
E2016,P004004,RED,82,92,82.0,92.0,174,174.0,0.0
E2017,P004004,ULK,78,83,78.0,83.0,161,161.0,0.0
E2018,P004004,ULK,97,109,97.0,109.0,206,206.0,0.0
E2020,P004004,ULK,92,103,92.0,103.0,195,195.0,0.0
E2021,P004004,ULK,90,127,90.0,127.0,217,217.0,0.0
E2022,P004004,ULK,143,169,143.0,169.0,312,312.0,0.0
E2023,P004004,ULK,115,128,115.0,128.0,243,243.0,0.0
E2024,P004004,ULK,134,125,134.0,125.0,259,259.0,0.0
E2025,P004004,MIL,102,120,102.0,120.0,222,222.0,0.0
E2024,P012262,ASV,0,0,0.0,0.0,0,0.0,0.0
E2024,P012168,MAD,0,0,0.0,0.0,0,0.0,0.0
E2012,PAWQ,BES,47,30,47.0,30.0,77,77.0,0.0
E2008,P000494,IST,1,3,1.0,3.0,4,4.0,0.0
E2009,P000494,IST,6,7,6.0,7.0,13,13.0,0.0
E2010,P000494,IST,34,22,34.0,22.0,56,56.0,0.0
E2011,P000494,IST,35,30,35.0,30.0,65,65.0,0.0
E2012,P000494,IST,34,24,34.0,24.0,58,58.0,0.0
E2013,P000494,GAL,54,31,54.0,31.0,85,85.0,0.0
E2014,P000494,GAL,114,61,114.0,61.0,175,175.0,0.0
E2016,P000494,GAL,171,129,171.0,129.0,300,300.0,0.0
E2017,P000494,ULK,11,10,11.0,10.0,21,21.0,0.0
E2018,P000494,ULK,22,9,22.0,9.0,31,31.0,0.0
E2007,PABC,SOP,79,73,79.0,73.0,152,152.0,0.0
E2021,P009537,RED,0,0,0.0,0.0,0,0.0,0.0
E2015,P004996,KSK,6,0,6.0,0.0,6,6.0,0.0
E2021,P004996,IST,0,0,0.0,0.0,0,0.0,0.0
E2023,P011826,PAN,7,19,7.0,19.0,26,26.0,0.0
E2016,P007355,GAL,1,1,1.0,1.0,2,2.0,0.0
E2012,P001844,SIE,83,45,83.0,45.0,128,128.0,0.0
E2013,P001844,SIE,67,22,67.0,22.0,89,89.0,0.0
E2013,P001844,MIL,95,56,95.0,56.0,151,151.0,0.0
E2014,P001844,MIL,147,84,147.0,84.0,231,231.0,0.0
E2015,P001844,OLY,79,56,79.0,56.0,135,135.0,0.0
E2016,P001844,OLY,33,15,33.0,15.0,48,48.0,0.0
E2017,P001844,BAM,98,65,98.0,65.0,163,163.0,0.0
E2018,P001844,CSK,92,51,92.0,51.0,143,143.0,0.0
E2019,P001844,CSK,76,77,76.0,77.0,153,153.0,0.0
E2020,P001844,CSK,101,95,101.0,95.0,196,196.0,0.0
E2021,P001844,CSK,81,62,81.0,62.0,143,143.0,0.0
E2022,P001844,VIR,70,63,70.0,63.0,133,133.0,0.0
E2023,P001844,VIR,104,89,104.0,89.0,193,193.0,0.0
E2024,P001844,VIR,34,36,34.0,36.0,70,70.0,0.0
E2025,P001844,VIR,36,52,36.0,52.0,88,88.0,0.0
E2008,PKMF,TEL,7,5,7.0,5.0,12,12.0,0.0
E2009,P001909,OLD,8,4,8.0,4.0,12,12.0,0.0
E2010,P002856,SIE,93,19,93.0,19.0,112,112.0,0.0
E2011,P002856,MIL,90,25,90.0,25.0,115,115.0,0.0
E2012,P002856,MIL,70,26,70.0,26.0,96,96.0,0.0
E2013,P002856,GAL,133,28,133.0,28.0,161,161.0,0.0
E2007,PKMV,MAL,120,39,120.0,39.0,159,159.0,0.0
E2008,PKMV,MAL,75,52,75.0,52.0,127,127.0,0.0
E2009,PKMV,PAN,22,8,22.0,8.0,30,30.0,0.0
E2010,PKMV,BAS,9,9,9.0,9.0,18,18.0,0.0
E2014,P003926,BAR,0,5,0.0,5.0,5,5.0,0.0
E2007,P000691,ROA,19,16,19.0,16.0,35,35.0,0.0
E2011,P003538,ZAG,2,0,2.0,0.0,2,2.0,0.0
E2021,P011205,MIL,158,140,158.0,140.0,298,298.0,0.0
E2022,P011205,MIL,86,81,86.0,81.0,167,167.0,0.0
E2023,P011205,MIL,118,96,118.0,96.0,214,214.0,0.0
E2024,P011205,ULK,97,93,97.0,93.0,190,190.0,0.0
E2025,P011205,ULK,128,110,128.0,110.0,238,238.0,0.0
E2021,P011196,MCO,160,2,160.0,2.0,162,162.0,0.0
E2022,P011196,MCO,166,1,166.0,1.0,167,167.0,0.0
E2023,P011196,MCO,99,1,99.0,1.0,100,100.0,0.0
E2024,P011196,BAS,161,1,161.0,1.0,162,162.0,0.0
E2025,P011196,OLY,131,1,131.0,1.0,132,132.0,0.0
E2020,P009578,RED,77,29,77.0,29.0,106,106.0,0.0
E2008,P001231,MIL,60,59,60.0,59.0,119,119.0,0.0
E2009,P001231,MIL,28,42,28.0,42.0,70,70.0,0.0
E2007,PAOZ,TEL,92,72,92.0,72.0,164,164.0,0.0
E2008,PAOZ,OLY,54,48,54.0,48.0,102,102.0,0.0
E2009,PAOZ,OLY,37,27,37.0,27.0,64,64.0,0.0
E2010,PAOZ,OLY,22,20,22.0,20.0,42,42.0,0.0
E2022,P012405,IST,0,0,0.0,0.0,0,0.0,0.0
E2007,PJSS,BAM,68,34,68.0,34.0,102,102.0,0.0
E2008,PJSS,BER,29,25,29.0,25.0,54,54.0,0.0
E2013,PJSS,MUN,4,3,4.0,3.0,7,7.0,0.0
E2020,P009782,ULK,18,0,18.0,0.0,18,18.0,0.0
E2010,PCSW,CHA,23,13,23.0,13.0,36,36.0,0.0
E2011,PCSW,CHA,28,27,28.0,27.0,55,55.0,0.0
E2013,P004317,BAS,71,31,71.0,31.0,102,102.0,0.0
E2014,P004317,BAS,14,8,14.0,8.0,22,22.0,0.0
E2007,PJUH,MAD,5,0,5.0,0.0,5,5.0,0.0
E2008,PJUH,MAD,10,0,10.0,0.0,10,10.0,0.0
E2008,P001455,IST,7,6,7.0,6.0,13,13.0,0.0
E2014,P001455,BER,70,68,70.0,68.0,138,138.0,0.0
E2011,PLFN,BIL,3,0,3.0,0.0,3,3.0,0.0
E2013,P005099,BAS,41,28,41.0,28.0,69,69.0,0.0
E2015,P005099,BAS,107,61,107.0,61.0,168,168.0,0.0
E2016,P005099,BAS,164,119,164.0,119.0,283,283.0,0.0
E2017,P005099,BAR,109,72,109.0,72.0,181,181.0,0.0
E2018,P005099,BAR,123,71,123.0,71.0,194,194.0,0.0
E2019,P005099,BAR,75,58,75.0,58.0,133,133.0,0.0
E2020,P005099,BAR,101,70,101.0,70.0,171,171.0,0.0
E2021,P005099,MAD,95,71,95.0,71.0,166,166.0,0.0
E2022,P005099,MAD,54,47,54.0,47.0,101,101.0,0.0
E2023,P005099,RED,89,99,89.0,99.0,188,188.0,0.0
E2025,P013304,TEL,26,0,26.0,0.0,26,26.0,0.0
E2015,P006598,ZAL,117,64,117.0,64.0,181,181.0,0.0
E2018,P006402,CAN,70,56,70.0,56.0,126,126.0,0.0
E2014,P003500,BAS,9,22,9.0,22.0,31,31.0,0.0
E2009,PJKM,MAD,25,42,25.0,42.0,67,67.0,0.0
E2019,P009864,OLY,0,0,0.0,0.0,0,0.0,0.0
E2014,P004902,PAM,36,35,36.0,35.0,71,71.0,0.0
E2015,P004902,DAR,97,64,97.0,64.0,161,161.0,0.0
E2016,P004902,DAR,43,37,43.0,37.0,80,80.0,0.0
E2013,P003534,TEL,0,0,0.0,0.0,0,0.0,0.0
E2014,P003534,TEL,0,0,0.0,0.0,0,0.0,0.0
E2007,PBCM,SOP,29,35,29.0,35.0,64,64.0,0.0
E2022,P011970,PAM,108,124,108.0,124.0,232,232.0,0.0
E2023,P011970,PAM,68,79,68.0,79.0,147,147.0,0.0
E2008,P001711,LJU,4,3,4.0,3.0,7,7.0,0.0
E2009,P001711,SOP,23,14,23.0,14.0,37,37.0,0.0
E2013,P005460,BAM,0,0,0.0,0.0,0,0.0,0.0
E2015,P005460,BAM,59,4,59.0,4.0,63,63.0,0.0
E2016,P005460,BAM,5,0,5.0,0.0,5,5.0,0.0
E2022,P005460,MUN,46,7,46.0,7.0,53,53.0,0.0
E2023,P005460,MUN,47,2,47.0,2.0,49,49.0,0.0
E2024,P005460,MUN,60,6,60.0,6.0,66,66.0,0.0
E2020,P008930,OLY,65,94,65.0,94.0,159,159.0,0.0
E2018,P009473,KHI,17,15,17.0,15.0,32,32.0,0.0
E2024,P013371,ASV,116,36,116.0,36.0,152,152.0,0.0
E2025,P013371,ASV,137,50,137.0,50.0,187,187.0,0.0
E2016,P005846,ZAL,3,2,3.0,2.0,5,5.0,0.0
E2007,PBCS,PAN,24,27,24.0,27.0,51,51.0,0.0
E2008,PBCS,PAN,9,17,9.0,17.0,26,26.0,0.0
E2007,PKMO,BAM,4,1,4.0,1.0,5,5.0,0.0
E2007,PKZA,ROM,114,48,114.0,48.0,162,162.0,0.0
E2008,PKZA,MIL,108,59,108.0,59.0,167,167.0,0.0
E2009,PKZA,SIE,97,37,97.0,37.0,134,134.0,0.0
